date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:40:01	21090/21090	---M--	200	added ('OK')	image/jpeg	etag:%225eb6fd6e-5262%22	http://telegram.org/img/SiteAndroid.jpg?2	D:/papiChulo/telegram.org/img/SiteAndroidc81e.jpg	(from http://telegram.org/css/telegram.css?242)
15:40:01	992/992	---M--	200	added ('OK')	image/png	etag:%225a05e7c6-3e0%22	http://telegram.org/img/tl_arrow.png	D:/papiChulo/telegram.org/img/tl_arrow.png	(from http://telegram.org/css/telegram.css?242)
15:40:02	1272/1272	---M--	200	added ('OK')	image/png	etag:%225a05e7c6-4f8%22	http://telegram.org/img/twitter.png	D:/papiChulo/telegram.org/img/twitter.png	(from http://telegram.org/css/telegram.css?242)
15:40:02	97628/97628	---M--	200	added ('OK')	image/jpeg	etag:%225cffb181-17d5c%22	http://telegram.org/img/SiteDesktop.jpg?2	D:/papiChulo/telegram.org/img/SiteDesktopc81e.jpg	(from http://telegram.org/css/telegram.css?242)
15:40:02	24214/24214	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-5e96%22	http://telegram.org/img/tl_card_fast.gif	D:/papiChulo/telegram.org/img/tl_card_fast.gif	(from http://telegram.org/css/telegram.css?242)
15:40:02	23707/23707	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-5c9b%22	http://telegram.org/img/tl_card_powerful.gif	D:/papiChulo/telegram.org/img/tl_card_powerful.gif	(from http://telegram.org/css/telegram.css?242)
15:40:03	23097/23097	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-5a39%22	http://telegram.org/img/tl_card_free.gif	D:/papiChulo/telegram.org/img/tl_card_free.gif	(from http://telegram.org/css/telegram.css?242)
15:40:03	18921/18921	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-49e9%22	http://telegram.org/img/tl_card_secure.gif	D:/papiChulo/telegram.org/img/tl_card_secure.gif	(from http://telegram.org/css/telegram.css?242)
15:40:03	12178/12178	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-2f92%22	http://telegram.org/img/tl_card_cloud.gif	D:/papiChulo/telegram.org/img/tl_card_cloud.gif	(from http://telegram.org/css/telegram.css?242)
15:40:03	18134/18134	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-46d6%22	http://telegram.org/img/tl_card_private.gif	D:/papiChulo/telegram.org/img/tl_card_private.gif	(from http://telegram.org/css/telegram.css?242)
15:40:04	24124/24124	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-5e3c%22	http://telegram.org/img/tl_card_decentralized.gif	D:/papiChulo/telegram.org/img/tl_card_decentralized.gif	(from http://telegram.org/css/telegram.css?242)
15:40:04	20434/20434	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-4fd2%22	http://telegram.org/img/tl_card_open.gif	D:/papiChulo/telegram.org/img/tl_card_open.gif	(from http://telegram.org/css/telegram.css?242)
15:40:04	21018/21018	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-521a%22	http://telegram.org/img/tl_card_wecandoit.gif	D:/papiChulo/telegram.org/img/tl_card_wecandoit.gif	(from http://telegram.org/css/telegram.css?242)
15:40:04	24441/24441	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-5f79%22	http://telegram.org/img/tl_card_connect.gif	D:/papiChulo/telegram.org/img/tl_card_connect.gif	(from http://telegram.org/css/telegram.css?242)
15:40:05	2633033/2633033	---MCZ	200	added ('OK')	application/javascript	etag:W/%226455eb92-282d49%22	https://web.telegram.org/js/app.js	D:/papiChulo/web.telegram.org/js/app.js	(from https://web.telegram.org/)
15:40:05	22727/22727	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-58c7%22	http://telegram.org/img/tl_card_coordinate.gif	D:/papiChulo/telegram.org/img/tl_card_coordinate.gif	(from http://telegram.org/css/telegram.css?242)
15:40:06	22574/22574	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-582e%22	http://telegram.org/img/tl_card_synchronize.gif	D:/papiChulo/telegram.org/img/tl_card_synchronize.gif	(from http://telegram.org/css/telegram.css?242)
15:40:06	21567/21567	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-543f%22	http://telegram.org/img/tl_card_build.gif	D:/papiChulo/telegram.org/img/tl_card_build.gif	(from http://telegram.org/css/telegram.css?242)
15:40:06	22372/22372	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-5764%22	http://telegram.org/img/tl_card_encrypt.gif	D:/papiChulo/telegram.org/img/tl_card_encrypt.gif	(from http://telegram.org/css/telegram.css?242)
15:40:07	33771/33771	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-83eb%22	http://telegram.org/img/tl_card_send.gif	D:/papiChulo/telegram.org/img/tl_card_send.gif	(from http://telegram.org/css/telegram.css?242)
15:40:07	25298/25298	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-62d2%22	http://telegram.org/img/tl_card_process.gif	D:/papiChulo/telegram.org/img/tl_card_process.gif	(from http://telegram.org/css/telegram.css?242)
15:40:07	24222/24222	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-5e9e%22	http://telegram.org/img/tl_card_destruct.gif	D:/papiChulo/telegram.org/img/tl_card_destruct.gif	(from http://telegram.org/css/telegram.css?242)
15:40:07	23639/23639	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-5c57%22	http://telegram.org/img/tl_card_store.gif	D:/papiChulo/telegram.org/img/tl_card_store.gif	(from http://telegram.org/css/telegram.css?242)
15:40:08	3043/3043	---M--	200	added ('OK')	image/png	etag:%225ad73458-be3%22	http://telegram.org/img/rc_icons.png?1	D:/papiChulo/telegram.org/img/rc_iconsc4ca.png	(from http://telegram.org/css/telegram.css?242)
15:40:08	988/988	---M--	200	added ('OK')	image/png	etag:%225a05e7c6-3dc%22	http://telegram.org/img/tgme/Arrow_1x.png	D:/papiChulo/telegram.org/img/tgme/Arrow_1x.png	(from http://telegram.org/css/telegram.css?242)
15:40:08	96705/96705	---M--	200	added ('OK')	image/png	etag:%225a05e7c6-179c1%22	http://telegram.org/img/iPhone6.png	D:/papiChulo/telegram.org/img/iPhone6.png	(from http://telegram.org/css/telegram.css?242)
15:40:08	1352/1352	---M--	200	added ('OK')	image/png	etag:%225c90f826-548%22	http://telegram.org/img/blog/BlogLogo1x.png?1	D:/papiChulo/telegram.org/img/blog/BlogLogo1xc4ca.png	(from http://telegram.org/css/telegram.css?242)
15:40:09	5819/5819	---M--	200	added ('OK')	image/png	etag:%225a05e7c6-16bb%22	http://telegram.org/img/td_icons.png	D:/papiChulo/telegram.org/img/td_icons.png	(from http://telegram.org/css/telegram.css?242)
15:40:10	189734/189734	---M--	200	added ('OK')	image/png	etag:%225a05e7c6-2e526%22	http://telegram.org/img/td_laptop.png	D:/papiChulo/telegram.org/img/td_laptop.png	(from http://telegram.org/css/telegram.css?242)
15:40:11	1525/1525	---M--	200	added ('OK')	image/png	etag:%225a05e7c6-5f5%22	http://telegram.org/img/dropdown.png	D:/papiChulo/telegram.org/img/dropdown.png	(from http://telegram.org/css/telegram.css?242)
15:40:11	34484/34484	---M--	200	added ('OK')	image/jpeg	etag:%2260761719-86b4%22	http://telegram.org/img/tdirect.jpg?1	D:/papiChulo/telegram.org/img/tdirectc4ca.jpg	(from http://telegram.org/css/telegram.css?242)
15:40:12	105466/105466	---M--	200	added ('OK')	image/png	etag:%225e44f29c-19bfa%22	https://osx.telegram.org/updates/site/artboard.png	D:/papiChulo/osx.telegram.org/updates/site/artboard.png	(from http://telegram.org/css/telegram.css?242)
15:40:12	1768/1768	---M--	200	added ('OK')	image/png	etag:%225a05e7c6-6e8%22	http://telegram.org/img/twitter_2x.png	D:/papiChulo/telegram.org/img/twitter_2x.png	(from http://telegram.org/css/telegram.css?242)
15:40:12	1176/1176	---M--	200	added ('OK')	image/png	etag:%225a05e7c6-498%22	http://telegram.org/img/breadcrumb_divider.png	D:/papiChulo/telegram.org/img/breadcrumb_divider.png	(from http://telegram.org/css/telegram.css?242)
15:40:12	1279/1279	---M--	200	added ('OK')	image/png	etag:%225a05e7c6-4ff%22	http://telegram.org/img/back_to_top.png	D:/papiChulo/telegram.org/img/back_to_top.png	(from http://telegram.org/css/telegram.css?242)
15:40:13	15247/15247	---M--	200	added ('OK')	image/gif	etag:%225a05e7c6-3b8f%22	http://telegram.org/img/SiteAward_2x.gif	D:/papiChulo/telegram.org/img/SiteAward_2x.gif	(from http://telegram.org/css/telegram.css?242)
15:40:13	1088/1088	---M--	200	added ('OK')	image/png	etag:%225a05e7c6-440%22	http://telegram.org/img/tl_arrow_2x.png	D:/papiChulo/telegram.org/img/tl_arrow_2x.png	(from http://telegram.org/css/telegram.css?242)
15:40:13	848511/848511	---M--	200	added ('OK')	image/png	etag:%225a184dcd-cf27f%22	http://telegram.org/img/team-sprite.png	D:/papiChulo/telegram.org/img/team-sprite.png	(from http://telegram.org/css/telegram.css?242)
15:40:14	59994/59994	---M--	200	added ('OK')	image/jpeg	etag:%225eb6fd6e-ea5a%22	http://telegram.org/img/SiteAndroid_2x.jpg?2	D:/papiChulo/telegram.org/img/SiteAndroid_2xc81e.jpg	(from http://telegram.org/css/telegram.css?242)
15:40:14	136309/136309	---M--	200	added ('OK')	image/jpeg	etag:%225cffb181-21475%22	http://telegram.org/img/SiteDesktop_2x.jpg?2	D:/papiChulo/telegram.org/img/SiteDesktop_2xc81e.jpg	(from http://telegram.org/css/telegram.css?242)
15:40:14	88646/88646	---M--	200	added ('OK')	image/jpeg	etag:%225eb6fd6e-15a46%22	http://telegram.org/img/SiteiOS_2x.jpg?2	D:/papiChulo/telegram.org/img/SiteiOS_2xc81e.jpg	(from http://telegram.org/css/telegram.css?242)
15:40:15	280/280	---M--	200	added ('OK')	image/png	etag:%225d5430a6-118%22	http://telegram.org/img/bullet_2x.png?3	D:/papiChulo/telegram.org/img/bullet_2xeccb.png	(from http://telegram.org/css/telegram.css?242)
15:40:16	43842/43842	---M--	200	added ('OK')	image/jpeg	etag:%225cffb181-ab42%22	http://telegram.org/img/SiteTDesktop_2x.jpg?1	D:/papiChulo/telegram.org/img/SiteTDesktop_2xc4ca.jpg	(from http://telegram.org/css/telegram.css?242)
15:40:16	1059/1059	---M--	200	added ('OK')	image/png	etag:%225a05e7c6-423%22	http://telegram.org/img/tgme/Arrow_2x.png	D:/papiChulo/telegram.org/img/tgme/Arrow_2x.png	(from http://telegram.org/css/telegram.css?242)
15:40:16	2794/2794	---M--	200	added ('OK')	image/png	etag:%225a3aa984-aea%22	http://telegram.org/img/tgme/web_icon_2x.png	D:/papiChulo/telegram.org/img/tgme/web_icon_2x.png	(from http://telegram.org/css/telegram.css?242)
15:40:16	487/487	---M--	200	added ('OK')	image/png	etag:%225a3aa984-1e7%22	http://telegram.org/img/tgme/embed_copy_2x.png	D:/papiChulo/telegram.org/img/tgme/embed_copy_2x.png	(from http://telegram.org/css/telegram.css?242)
15:40:16	2761/2761	---M--	200	added ('OK')	image/png	etag:%225c90f826-ac9%22	http://telegram.org/img/blog/BlogLogo2x.png?1	D:/papiChulo/telegram.org/img/blog/BlogLogo2xc4ca.png	(from http://telegram.org/css/telegram.css?242)
15:40:17	5088/5088	---M--	200	added ('OK')	image/png	etag:%225ad73458-13e0%22	http://telegram.org/img/rc_icons_2x.png?1	D:/papiChulo/telegram.org/img/rc_icons_2xc4ca.png	(from http://telegram.org/css/telegram.css?242)
15:40:18	4116/4116	---M--	200	added ('OK')	image/png	etag:%225c90f826-1014%22	http://telegram.org/img/blog/BlogLogo3x.png	D:/papiChulo/telegram.org/img/blog/BlogLogo3x.png	(from http://telegram.org/css/telegram.css?242)
15:40:18	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Dec%202024%2007:40:18%20GMT	http://telegram.org/robots.txt		(from https://t.me/PapiCoinETH)
15:40:18	93855/93855	---M--	200	added ('OK')	image/jpeg	etag:%2260761719-16e9f%22	http://telegram.org/img/tdirect_2x.jpg?1	D:/papiChulo/telegram.org/img/tdirect_2xc4ca.jpg	(from http://telegram.org/css/telegram.css?242)
15:40:19	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Dec%202024%2007:40:19%20GMT	http://desktop.telegram.org/robots.txt		(from https://t.me/PapiCoinETH)
15:40:19	378093/378093	---M--	200	added ('OK')	image/png	etag:%225e44f3af-5c4ed%22	https://osx.telegram.org/updates/site/artboard_2x.png	D:/papiChulo/osx.telegram.org/updates/site/artboard_2x.png	(from http://telegram.org/css/telegram.css?242)
15:40:20	18547/18547	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2007:40:20%20GMT	https://t.me/s/PapiCoinETH?before=5	D:/papiChulo/t.me/s/PapiCoinETH678c.html	(from https://t.me/s/PapiCoinETH)
15:40:21	27441/27441	---MCZ	200	added ('OK')	text/css	etag:W/%2263b70e44-6b31%22	http://telegram.org/css/telegram-web.css?37	D:/papiChulo/telegram.org/css/telegram-weba5bf.css	(from https://t.me/s/PapiCoinETH)
15:40:21	83425/83425	---MCZ	200	added ('OK')	text/css	etag:W/%22673247fe-145e1%22	http://telegram.org/css/widget-frame.css?68	D:/papiChulo/telegram.org/css/widget-framea3f3.css	(from https://t.me/s/PapiCoinETH)
15:40:21	2731/2731	---M--	200	added ('OK')	image/png	etag:%225dbb76a2-aab%22	http://telegram.org/img/emoji/40/F09F92B0.png	D:/papiChulo/telegram.org/img/emoji/40/F09F92B0.97.delayed	(from https://t.me/s/PapiCoinETH)
15:40:22	11733/11733	---M--	200	added ('OK')	image/jpeg	etag:%22155cfaef0eb4400c105f34ce4f4642016159ba66%22	https://cdn4.cdn-telegram.org/file/szyAqkZVSo6m2Z-suVic_RwnVYw0wM7WHmgs1qneqvGXYNxH77hNYmb4cG_swJ3IBaENzU3PUq0s7ns0UjyQTNHn7lhrtHHU1ChiKfpFxI59787ir-9pYAOsx19_XgBRTz96LkWxyjeRYY02ueFy2rMv7nUlVYpx1ebgYRTUv4fhjQcwelDcSYBbIpRvhcHu0jtE3FgZCsYdQ7cKlEodtCcyvBpdSZ-TF07cKPPc2wR3PYXKOZi1RjluQwFnTwdDPXADC4MiJhAI1QVy3Q8RCn8q30vLPxyjKiWIz88Qjx7ZsMJUt4BDwhd0DXRNvI5sSt4iWztwokiRcAO5_NMyWA.jpg	D:/papiChulo/cdn4.cdn-telegram.org/file/szyAqkZVSo6m2Z-suVic_RwnVYw0wM7WHmgs1qneqvGXYNxH77hNYmb4cG_swJ3IBaENzU3PUq0s7ns0UjyQTNHn7lhrtHHU1ChiKfpFxI59787ir-9pYAOsx19_XgBRTz96LkWxyjeRYY02ueFy2rMv7nUlVYpx1ebgYRTUv4fhjQcwelDcSYBbIpRvhcHu0jtE	(from https://t.me/s/PapiCoinETH)
15:40:22	11144/11144	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2007:40:22%20GMT	https://t.me/PapiCoinETH/1	D:/papiChulo/t.me/PapiCoinETH/1.html	(from https://t.me/s/PapiCoinETH)
15:40:23	37283/37283	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2007:40:23%20GMT	https://t.me/PapiCoinETH/4	D:/papiChulo/t.me/PapiCoinETH/4.html	(from https://t.me/s/PapiCoinETH)
15:40:23	11284/11284	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2007:40:23%20GMT	https://t.me/SafeguardRobot	D:/papiChulo/t.me/SafeguardRobot.html	(from https://t.me/s/PapiCoinETH)
15:40:24	95786/95786	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a05e7c6-1762a%22	http://telegram.org/js/jquery.min.js	D:/papiChulo/telegram.org/js/jquery.min.js	(from https://t.me/s/PapiCoinETH)
15:40:24	15171/15171	---M--	200	added ('OK')	image/jpeg	etag:%225603b50188c816044dc93cb453d4168a7bf3ca7f%22	https://cdn1.cdn-telegram.org/file/uJQCop8tqr55ojizWAGEJuL6AljTaiYIcL0KFm0aeLlI84wJdqwsUuCDonmDSXt7kNK14SujmSPNM3pDuIF-p20uD3fbgu3dClZb5ou7Ni8MuOz77H93Sf7k1HnJPM7BIvgYHaxs9UWhWu4imWTvMgJy81aU_vcmB354p7dyt_z0EFpRt8Si_vQfPIKD0WO6RcAbmNKIT6OYlwMhJ_Ahm8LLDrETryYfRcK-SHBKPG6g8tUFIDcucBjABF4Y1bsMXsaud7ALvYFUDTuCl27KjZncbE7NPo37in5rVUIugfW2Me68jt59se_WcCkUVCYx38bxlUVVI3BYqv8amtF2iw.jpg	D:/papiChulo/cdn1.cdn-telegram.org/file/uJQCop8tqr55ojizWAGEJuL6AljTaiYIcL0KFm0aeLlI84wJdqwsUuCDonmDSXt7kNK14SujmSPNM3pDuIF-p20uD3fbgu3dClZb5ou7Ni8MuOz77H93Sf7k1HnJPM7BIvgYHaxs9UWhWu4imWTvMgJy81aU_vcmB354p7dyt_z0EFpRt8Si_vQfPIKD0WO6RcAb	(from https://t.me/s/PapiCoinETH)
15:40:24	98729/98729	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a05e7c6-181a9%22	http://telegram.org/js/jquery-ui.min.js	D:/papiChulo/telegram.org/js/jquery-ui.min.js	(from https://t.me/s/PapiCoinETH)
15:40:24	24604/24604	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264242194-601c%22	http://telegram.org/js/tgsticker.js?31	D:/papiChulo/telegram.org/js/tgstickerc16a.js	(from https://t.me/s/PapiCoinETH)
15:40:24	93974/93974	---MCZ	200	added ('OK')	application/javascript	etag:W/%226441889b-16f16%22	http://telegram.org/js/widget-frame.js?62	D:/papiChulo/telegram.org/js/widget-frame44f6.js	(from https://t.me/s/PapiCoinETH)
15:40:24	11875/11875	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262345fd4-2e63%22	http://telegram.org/js/telegram-web.js?14	D:/papiChulo/telegram.org/js/telegram-webaab3.js	(from https://t.me/s/PapiCoinETH)
15:40:25	13468/13468	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-349c%22	https://web.telegram.org/img/icons/IconsetW.png	D:/papiChulo/web.telegram.org/img/icons/IconsetW.png	(from https://web.telegram.org/css/app.css)
15:40:26	29023/29023	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-715f%22	https://web.telegram.org/img/icons/IconsetW_2x.png	D:/papiChulo/web.telegram.org/img/icons/IconsetW_2x.png	(from https://web.telegram.org/css/app.css)
15:40:26	6355/6355	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-18d3%22	https://web.telegram.org/img/icons/General.png	D:/papiChulo/web.telegram.org/img/icons/General.png	(from https://web.telegram.org/css/app.css)
15:40:27	14853/14853	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-3a05%22	https://web.telegram.org/img/icons/General_2x.png	D:/papiChulo/web.telegram.org/img/icons/General_2x.png	(from https://web.telegram.org/css/app.css)
15:40:27	5321/5321	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d83f6a8-14c9%22	https://web.telegram.org/img/Telegram.svg	D:/papiChulo/web.telegram.org/img/Telegram.svg	(from https://web.telegram.org/css/app.css)
15:40:27	2557/2557	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-9fd%22	https://web.telegram.org/img/icons/ProfileIcons.png	D:/papiChulo/web.telegram.org/img/icons/ProfileIcons.png	(from https://web.telegram.org/css/app.css)
15:40:28	6098/6098	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-17d2%22	https://web.telegram.org/img/icons/ProfileIcons_2x.png	D:/papiChulo/web.telegram.org/img/icons/ProfileIcons_2x.png	(from https://web.telegram.org/css/app.css)
15:40:28	1845/1845	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-735%22	https://web.telegram.org/img/icons/IconsetSmiles.png	D:/papiChulo/web.telegram.org/img/icons/IconsetSmiles.png	(from https://web.telegram.org/css/app.css)
15:40:28	5108/5108	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-13f4%22	https://web.telegram.org/img/icons/IconsetSmiles_2x.png	D:/papiChulo/web.telegram.org/img/icons/IconsetSmiles_2x.png	(from https://web.telegram.org/css/app.css)
15:40:32	919220/919220	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-e06b4%22	https://web.telegram.org/img/emojisprite_2.png	D:/papiChulo/web.telegram.org/img/emojisprite_2.png	(from https://web.telegram.org/css/app.css)
15:40:32	486993/486993	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-76e51%22	https://web.telegram.org/img/emojisprite_4.png	D:/papiChulo/web.telegram.org/img/emojisprite_4.png	(from https://web.telegram.org/css/app.css)
15:40:32	1766/1766	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-6e6%22	https://web.telegram.org/img/icons/AboutLogos.png	D:/papiChulo/web.telegram.org/img/icons/AboutLogos.png	(from https://web.telegram.org/css/app.css)
15:40:32	4288/4288	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-10c0%22	https://web.telegram.org/img/icons/AboutLogos_2x.png	D:/papiChulo/web.telegram.org/img/icons/AboutLogos_2x.png	(from https://web.telegram.org/css/app.css)
15:40:33	1162/1162	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-48a%22	https://web.telegram.org/img/Telegram72.png	D:/papiChulo/web.telegram.org/img/Telegram72.png	(from https://web.telegram.org/css/app.css)
15:40:33	508072/508072	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-7c0a8%22	https://web.telegram.org/img/emojisprite_1.png	D:/papiChulo/web.telegram.org/img/emojisprite_1.png	(from https://web.telegram.org/css/app.css)
15:40:33	2387/2387	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-953%22	https://web.telegram.org/img/Telegram72_2x.png	D:/papiChulo/web.telegram.org/img/Telegram72_2x.png	(from https://web.telegram.org/css/app.css)
15:40:33	692229/692229	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-a9005%22	https://web.telegram.org/img/emojisprite_0.png	D:/papiChulo/web.telegram.org/img/emojisprite_0.png	(from https://web.telegram.org/css/app.css)
15:40:33	64141/64141	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-fa8d%22	https://web.telegram.org/img/changelog/card_wecandoit.png	D:/papiChulo/web.telegram.org/img/changelog/card_wecandoit.png	(from https://web.telegram.org/css/app.css)
15:40:33	153/153	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Dec%202024%2007:40:34%20GMT	https://web.telegram.org/img/changelog/search.png	D:/papiChulo/web.telegram.org/img/changelog/search.png	(from https://web.telegram.org/css/app.css)
15:40:34	41639/41639	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-a2a7%22	https://web.telegram.org/img/Manytabs.png	D:/papiChulo/web.telegram.org/img/Manytabs.png	(from https://web.telegram.org/css/app.css)
15:40:34	386536/386536	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-5e5e8%22	https://web.telegram.org/img/emojisprite_3.png	D:/papiChulo/web.telegram.org/img/emojisprite_3.png	(from https://web.telegram.org/css/app.css)
15:40:35	374/374	---M--	200	added ('OK')	image/png	etag:%225e8f2efe-176%22	http://telegram.org/img/WidgetButton_LogoSmall.png	D:/papiChulo/telegram.org/img/WidgetButton_LogoSmall.png	(from http://telegram.org/css/widget-frame.css?68)
15:40:35	100085/100085	---M--	200	added ('OK')	image/png	etag:%225d83f6a8-186f5%22	https://web.telegram.org/img/Manytabs_2x.png	D:/papiChulo/web.telegram.org/img/Manytabs_2x.png	(from https://web.telegram.org/css/app.css)
15:40:35	445/445	---M--	200	added ('OK')	image/png	etag:%225e8f2efe-1bd%22	http://telegram.org/img/WidgetButton_LogoLarge.png	D:/papiChulo/telegram.org/img/WidgetButton_LogoLarge.png	(from http://telegram.org/css/widget-frame.css?68)
15:40:35	648/648	---M--	200	added ('OK')	image/png	etag:%225e8f2efe-288%22	http://telegram.org/img/WidgetButton_LogoSmall_2x.png	D:/papiChulo/telegram.org/img/WidgetButton_LogoSmall_2x.png	(from http://telegram.org/css/widget-frame.css?68)
15:40:35	799/799	---M--	200	added ('OK')	image/png	etag:%225e8f2efe-31f%22	http://telegram.org/img/WidgetButton_LogoLarge_2x.png	D:/papiChulo/telegram.org/img/WidgetButton_LogoLarge_2x.png	(from http://telegram.org/css/widget-frame.css?68)
15:40:37	18599/18599	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2007:40:37%20GMT	https://t.me/s/PapiCoinETH/1	D:/papiChulo/t.me/s/PapiCoinETH/1.html	(from https://t.me/PapiCoinETH/1)
15:40:38	20469/20469	---MCZ	200	added ('OK')	application/javascript	etag:W/%22642abc84-4ff5%22	https://telegram.org/js/telegram-widget.js?22	D:/papiChulo/telegram.org/js/telegram-widgetb6d7.js	(from https://t.me/PapiCoinETH/4)
15:40:38	18599/18599	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2007:40:38%20GMT	https://t.me/s/PapiCoinETH/4	D:/papiChulo/t.me/s/PapiCoinETH/4.html	(from https://t.me/PapiCoinETH/4)
15:40:38	11533/11533	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2007:40:38%20GMT	https://t.me/Trending	D:/papiChulo/t.me/Trending.html	(from https://t.me/SafeguardRobot)
15:40:39	9272/9272	---M--	200	added ('OK')	image/jpeg	etag:%22915bbe9088f9c8ef05c0d90d3e39ab998b3ccf7f%22	https://cdn1.cdn-telegram.org/file/DpedF90z22YEagFMYqpta8PjD16-ufEaiAJoGq1j4wD7lFon_UqfptKVphsgygox__tXDiXX8nMt7zkvO0C1qN3Yow_VVCvCZ8Bo-PZRICV3Q-g6olJhZ1Pe52Oc7BvcpWbTqv3KzhAgtoRdkOPRfLiwk_STnUvxiG5HA5DdBI1sjeoA7OOeytSU2qEXa36DalkhktB-DtOFjcjepCcrxD1aQULf51tgi-CrKAWG32VQWSDQgAHXmhq7gM6TaioS08njDqym0XLazwS6fVFckwLZsWbaYCFJN1OQb_3sIpLdrD_7zIMEwdKu3QpF0lyByLh_IMN-v0U2w6wPl6wmAQ.jpg	D:/papiChulo/cdn1.cdn-telegram.org/file/DpedF90z22YEagFMYqpta8PjD16-ufEaiAJoGq1j4wD7lFon_UqfptKVphsgygox__tXDiXX8nMt7zkvO0C1qN3Yow_VVCvCZ8Bo-PZRICV3Q-g6olJhZ1Pe52Oc7BvcpWbTqv3KzhAgtoRdkOPRfLiwk_STnUvxiG5HA5DdBI1sjeoA7OOeytSU2qEXa36Dalkh	(from https://t.me/SafeguardRobot)
15:40:40	11483/11483	---M-Z	200	added ('OK')	text/html	date:Mon,%2009%20Dec%202024%2007:40:40%20GMT	https://t.me/Safeguard_Ann	D:/papiChulo/t.me/Safeguard_Ann.html	(from https://t.me/SafeguardRobot)
